tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-0425,Barcelona,Clay,64,A,20190422,283,105526,,,Jan Lennard Struff,R,,GER,28.9911019849,105676,10.0,,David Goffin,R,163.0,BEL,28.372347707,7-6(6) 6-3,3,R32,98.0,6.0,2.0,87.0,48.0,33.0,20.0,11.0,5.0,7.0,5.0,1.0,72.0,37.0,26.0,15.0,10.0,4.0,7.0,51.0,945.0,22.0,1630.0
2019-0425,Barcelona,Clay,64,A,20190422,282,126774,5.0,,Stefanos Tsitsipas,R,,GRE,20.6926762491,105916,,,Marton Fucsovics,R,,HUN,27.2005475702,6-3 6-4,3,R32,68.0,2.0,3.0,53.0,28.0,22.0,13.0,10.0,0.0,2.0,0.0,5.0,47.0,23.0,17.0,9.0,9.0,1.0,5.0,8.0,3240.0,36.0,1205.0
2019-0425,Barcelona,Clay,64,A,20190422,281,106233,3.0,,Dominic Thiem,R,185.0,AUT,25.6317590691,106043,,Q,Diego Schwartzman,R,170.0,ARG,26.6803559206,6-3 6-3,3,R32,87.0,0.0,0.0,59.0,48.0,28.0,5.0,9.0,3.0,6.0,0.0,7.0,68.0,38.0,20.0,10.0,9.0,5.0,11.0,5.0,4675.0,25.0,1485.0
2019-0425,Barcelona,Clay,64,A,20190422,280,144719,,,Jaume Munar,R,,ESP,21.9630390144,126207,14.0,,Frances Tiafoe,R,,USA,21.2511978097,6-4 6-3,3,R32,85.0,4.0,4.0,57.0,37.0,30.0,6.0,10.0,1.0,3.0,0.0,2.0,61.0,39.0,23.0,9.0,9.0,1.0,5.0,57.0,895.0,30.0,1290.0
2019-0425,Barcelona,Clay,64,A,20190422,279,105332,,,Benoit Paire,R,196.0,FRA,29.954825462,105807,12.0,,Pablo Carreno Busta,R,188.0,ESP,27.7782340862,6-4 6-7(9) 6-1,3,R32,132.0,13.0,12.0,123.0,68.0,54.0,20.0,15.0,8.0,10.0,1.0,4.0,97.0,64.0,40.0,16.0,14.0,9.0,14.0,46.0,993.0,29.0,1300.0
2019-0425,Barcelona,Clay,64,A,20190422,278,105550,,,Guido Pella,L,185.0,ARG,28.9308692676,111575,6.0,,Karen Khachanov,R,,RUS,22.9185489391,6-2 7-6(4),3,R32,106.0,1.0,3.0,76.0,54.0,35.0,10.0,10.0,5.0,8.0,5.0,3.0,77.0,45.0,26.0,12.0,10.0,5.0,10.0,28.0,1375.0,13.0,2730.0
2019-0425,Barcelona,Clay,64,A,20190422,277,106148,,LL,Roberto Carballes Baena,R,,ESP,26.0807665982,200095,,WC,Nicola Kuhn,R,,ESP,19.0882956879,6-7(4) 6-4 6-2,3,R32,149.0,3.0,0.0,89.0,60.0,40.0,18.0,15.0,3.0,6.0,1.0,2.0,104.0,78.0,46.0,12.0,15.0,3.0,9.0,104.0,578.0,276.0,152.0
2019-0425,Barcelona,Clay,64,A,20190422,276,106426,,,Christian Garin,R,,CHI,22.893908282,133430,9.0,,Denis Shapovalov,L,,CAN,20.0191649555,7-5 6-2,3,R32,76.0,4.0,1.0,52.0,36.0,28.0,11.0,10.0,2.0,3.0,3.0,3.0,70.0,47.0,27.0,11.0,10.0,4.0,8.0,48.0,970.0,20.0,1820.0
2019-0425,Barcelona,Clay,64,A,20190422,275,200000,16.0,,Felix Auger Aliassime,R,,CAN,18.7022587269,104291,,,Malek Jaziri,R,185.0,TUN,35.2525667351,6-3 7-6(7),3,R32,106.0,3.0,2.0,67.0,47.0,36.0,12.0,11.0,0.0,1.0,0.0,4.0,80.0,47.0,29.0,18.0,10.0,3.0,5.0,31.0,1282.0,72.0,757.0
2019-0425,Barcelona,Clay,64,A,20190422,274,105453,4.0,,Kei Nishikori,R,178.0,JPN,29.311430527,126203,,,Taylor Fritz,R,,USA,21.4811772758,7-5 6-2,3,R32,101.0,1.0,3.0,78.0,46.0,31.0,17.0,10.0,2.0,3.0,8.0,0.0,73.0,45.0,32.0,7.0,10.0,3.0,7.0,7.0,3690.0,58.0,890.0
2019-0425,Barcelona,Clay,64,A,20190422,273,106421,7.0,,Daniil Medvedev,R,,RUS,23.1923340178,105077,,Q,Albert Ramos,L,188.0,ESP,31.2607802875,6-3 2-6 6-1,3,R32,110.0,5.0,3.0,72.0,45.0,30.0,13.0,12.0,3.0,6.0,1.0,1.0,68.0,45.0,26.0,13.0,12.0,1.0,6.0,14.0,2505.0,83.0,660.0
2019-0425,Barcelona,Clay,64,A,20190422,272,111456,,,Mackenzie McDonald,R,,USA,24.0164271047,104468,11.0,,Gilles Simon,R,183.0,FRA,34.3162217659,6-3 6-2,3,R32,76.0,3.0,1.0,56.0,42.0,29.0,7.0,8.0,7.0,8.0,0.0,2.0,54.0,47.0,22.0,3.0,9.0,3.0,8.0,61.0,871.0,27.0,1385.0
2019-0425,Barcelona,Clay,64,A,20190422,271,105777,13.0,,Grigor Dimitrov,R,188.0,BUL,27.9342915811,104269,,,Fernando Verdasco,L,188.0,ESP,35.4332648871,6-2 6-7(4) 6-3,3,R32,139.0,6.0,5.0,98.0,70.0,46.0,16.0,14.0,7.0,9.0,3.0,7.0,105.0,68.0,44.0,14.0,15.0,9.0,15.0,43.0,1030.0,37.0,1155.0
2019-0425,Barcelona,Clay,64,A,20190422,270,111797,,LL,Nicolas Jarry,R,,CHI,23.5290896646,100644,2.0,,Alexander Zverev,R,198.0,GER,22.0041067762,3-6 7-5 7-6(5),3,R32,153.0,5.0,4.0,116.0,73.0,45.0,23.0,17.0,7.0,12.0,9.0,10.0,112.0,74.0,51.0,14.0,16.0,6.0,10.0,81.0,675.0,3.0,5770.0
2019-0425,Barcelona,Clay,64,A,20190422,268,104919,,,Leonardo Mayer,R,188.0,ARG,31.9370294319,105657,,,Marius Copil,R,193.0,ROU,28.5119780972,6-3 6-7(3) 7-5,3,R64,156.0,7.0,6.0,120.0,74.0,56.0,24.0,17.0,5.0,5.0,4.0,1.0,102.0,61.0,43.0,25.0,16.0,4.0,6.0,63.0,850.0,80.0,698.0
2019-0425,Barcelona,Clay,64,A,20190422,267,103970,,WC,David Ferrer,R,175.0,ESP,37.054072553,104999,,,Mischa Zverev,L,190.0,GER,31.665982204,6-3 6-1,3,R64,65.0,1.0,2.0,44.0,23.0,18.0,15.0,8.0,3.0,3.0,1.0,4.0,59.0,30.0,14.0,15.0,8.0,10.0,14.0,155.0,355.0,96.0,616.0
2019-0425,Barcelona,Clay,64,A,20190422,264,105526,,,Jan Lennard Struff,R,,GER,28.9911019849,106198,,Q,Hugo Dellien,R,,BOL,25.8480492813,6-3 6-1,3,R64,51.0,7.0,1.0,50.0,32.0,27.0,9.0,8.0,3.0,3.0,2.0,0.0,41.0,28.0,15.0,7.0,8.0,0.0,4.0,51.0,945.0,92.0,631.0
2019-0425,Barcelona,Clay,64,A,20190422,263,105916,,,Marton Fucsovics,R,,HUN,27.2005475702,106045,,,Denis Kudla,R,180.0,USA,26.6776180698,6-4 6-1,3,R64,77.0,2.0,3.0,51.0,25.0,18.0,18.0,8.0,2.0,2.0,2.0,0.0,62.0,37.0,21.0,11.0,9.0,5.0,9.0,36.0,1205.0,82.0,663.0
2019-0425,Barcelona,Clay,64,A,20190422,260,106043,,Q,Diego Schwartzman,R,170.0,ARG,26.6803559206,106415,,,Yoshihito Nishioka,L,,JPN,23.5674195756,4-6 6-4 6-2,3,R64,139.0,1.0,3.0,97.0,65.0,40.0,16.0,14.0,13.0,18.0,1.0,2.0,92.0,62.0,35.0,13.0,14.0,11.0,18.0,25.0,1485.0,70.0,772.0
2019-0425,Barcelona,Clay,64,A,20190422,259,144719,,,Jaume Munar,R,,ESP,21.9630390144,105155,,Q,Pedro Sousa,R,180.0,POR,30.9021218344,2-6 6-4 6-0,3,R64,108.0,2.0,2.0,65.0,35.0,28.0,12.0,12.0,1.0,5.0,0.0,6.0,77.0,55.0,32.0,5.0,12.0,6.0,12.0,57.0,895.0,107.0,558.0
2019-0425,Barcelona,Clay,64,A,20190422,256,105332,,,Benoit Paire,R,196.0,FRA,29.954825462,106228,,,Juan Ignacio Londero,R,,ARG,25.6837782341,7-5 6-2,3,R64,71.0,7.0,5.0,58.0,25.0,23.0,20.0,10.0,1.0,1.0,1.0,1.0,67.0,36.0,23.0,16.0,10.0,3.0,6.0,46.0,993.0,79.0,699.0
2019-0425,Barcelona,Clay,64,A,20190422,255,105550,,,Guido Pella,L,185.0,ARG,28.9308692676,105311,,,Joao Sousa,R,185.0,POR,30.0616016427,3-6 7-6(1) 6-2,3,R64,128.0,7.0,1.0,82.0,59.0,43.0,14.0,14.0,1.0,3.0,8.0,4.0,108.0,70.0,48.0,18.0,15.0,9.0,12.0,28.0,1375.0,50.0,947.0
2019-0425,Barcelona,Clay,64,A,20190422,252,200095,,WC,Nicola Kuhn,R,,ESP,19.0882956879,105643,,Q,Federico Delbonis,L,190.0,ARG,28.5448323066,7-6(3) 4-6 6-2,3,R64,149.0,1.0,0.0,98.0,72.0,50.0,12.0,15.0,6.0,10.0,0.0,5.0,100.0,66.0,40.0,17.0,15.0,3.0,8.0,276.0,152.0,76.0,741.0
2019-0425,Barcelona,Clay,64,A,20190422,251,106426,,,Christian Garin,R,,CHI,22.893908282,105373,,,Martin Klizan,L,190.0,SVK,29.7796030116,7-5 6-4,3,R64,104.0,3.0,4.0,76.0,42.0,28.0,16.0,11.0,7.0,10.0,1.0,3.0,70.0,45.0,26.0,10.0,11.0,5.0,10.0,48.0,970.0,47.0,985.0
2019-0425,Barcelona,Clay,64,A,20190422,248,104291,,,Malek Jaziri,R,185.0,TUN,35.2525667351,105819,,LL,Guido Andreozzi,R,,ARG,27.7125256674,6-7(3) 6-4 6-2,3,R64,161.0,4.0,3.0,106.0,60.0,45.0,23.0,15.0,6.0,8.0,1.0,7.0,116.0,78.0,46.0,19.0,15.0,11.0,16.0,72.0,757.0,97.0,613.0
2019-0425,Barcelona,Clay,64,A,20190422,247,126203,,,Taylor Fritz,R,,USA,21.4811772758,124187,,,Reilly Opelka,R,,USA,21.6481861739,6-3 6-4,3,R64,55.0,5.0,2.0,53.0,35.0,27.0,13.0,10.0,0.0,0.0,7.0,6.0,46.0,29.0,24.0,8.0,9.0,2.0,4.0,58.0,890.0,59.0,886.0
2019-0425,Barcelona,Clay,64,A,20190422,244,105077,,Q,Albert Ramos,L,188.0,ESP,31.2607802875,111815,,,Cameron Norrie,L,,GBR,23.6632443532,6-2 6-2,3,R64,56.0,2.0,0.0,40.0,27.0,21.0,11.0,8.0,0.0,0.0,3.0,4.0,44.0,23.0,15.0,8.0,8.0,1.0,5.0,83.0,660.0,45.0,1005.0
2019-0425,Barcelona,Clay,64,A,20190422,243,111456,,,Mackenzie McDonald,R,,USA,24.0164271047,106121,,,Taro Daniel,R,,JPN,26.2313483915,6-2 6-2,3,R64,67.0,2.0,0.0,42.0,25.0,19.0,14.0,8.0,1.0,1.0,2.0,1.0,51.0,32.0,17.0,8.0,8.0,6.0,10.0,61.0,871.0,71.0,769.0
2019-0425,Barcelona,Clay,64,A,20190422,240,104269,,,Fernando Verdasco,L,188.0,ESP,35.4332648871,103852,,WC,Feliciano Lopez,L,188.0,ESP,37.5852156057,6-4 6-3,3,R64,81.0,2.0,3.0,64.0,47.0,33.0,9.0,10.0,2.0,3.0,5.0,3.0,50.0,22.0,13.0,16.0,9.0,2.0,5.0,37.0,1155.0,93.0,630.0
2019-0425,Barcelona,Clay,64,A,20190422,239,111797,,LL,Nicolas Jarry,R,,CHI,23.5290896646,104719,,Q,Marcel Granollers,R,190.0,ESP,33.0266940452,7-5 4-6 6-4,3,R64,150.0,4.0,0.0,86.0,62.0,42.0,14.0,16.0,3.0,7.0,3.0,2.0,117.0,78.0,50.0,16.0,16.0,4.0,9.0,81.0,675.0,110.0,549.0
2019-7648,Budapest,Clay,32,A,20190422,300,126610,,,Matteo Berrettini,R,,ITA,23.0253251198,105936,,Q,Filip Krajinovic,R,185.0,SRB,27.1485284052,4-6 6-3 6-1,3,F,101.0,6.0,1.0,62.0,31.0,26.0,24.0,13.0,1.0,2.0,1.0,2.0,79.0,58.0,38.0,9.0,13.0,6.0,10.0,55.0,927.0,105.0,576.0
2019-7648,Budapest,Clay,32,A,20190422,299,126610,,,Matteo Berrettini,R,,ITA,23.0253251198,111513,5.0,,Laslo Djere,R,,SRB,23.8877481177,6-4 6-2,3,SF,79.0,4.0,2.0,49.0,30.0,26.0,12.0,9.0,1.0,1.0,3.0,3.0,52.0,32.0,24.0,7.0,9.0,2.0,5.0,55.0,927.0,33.0,1246.0
2019-7648,Budapest,Clay,32,A,20190422,298,105936,,Q,Filip Krajinovic,R,185.0,SRB,27.1485284052,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.0958247775,6-2 6-2,3,SF,59.0,0.0,0.0,38.0,29.0,24.0,8.0,8.0,0.0,0.0,2.0,2.0,49.0,34.0,19.0,6.0,8.0,4.0,8.0,105.0,576.0,49.0,968.0
2019-7648,Budapest,Clay,32,A,20190422,297,126610,,,Matteo Berrettini,R,,ITA,23.0253251198,104655,,,Pablo Cuevas,R,180.0,URU,33.3032169747,6-3 1-6 6-3,3,QF,112.0,6.0,2.0,76.0,46.0,38.0,10.0,13.0,6.0,9.0,1.0,4.0,76.0,41.0,29.0,17.0,12.0,7.0,10.0,55.0,927.0,73.0,757.0
2019-7648,Budapest,Clay,32,A,20190422,296,111513,5.0,,Laslo Djere,R,,SRB,23.8877481177,105932,4.0,,Nikoloz Basilashvili,R,185.0,GEO,27.1594798084,3-6 6-2 6-3,3,QF,105.0,10.0,0.0,80.0,49.0,30.0,20.0,13.0,8.0,10.0,3.0,5.0,76.0,49.0,35.0,10.0,13.0,2.0,6.0,33.0,1246.0,18.0,1930.0
2019-7648,Budapest,Clay,32,A,20190422,295,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.0958247775,105226,,WC,Attila Balazs,R,180.0,HUN,30.5653661875,6-3 6-4,3,QF,75.0,4.0,3.0,55.0,34.0,30.0,12.0,10.0,1.0,1.0,6.0,5.0,50.0,26.0,21.0,12.0,9.0,2.0,4.0,49.0,968.0,246.0,184.0
2019-7648,Budapest,Clay,32,A,20190422,294,105936,,Q,Filip Krajinovic,R,185.0,SRB,27.1485284052,106432,2.0,,Borna Coric,R,,CRO,22.4339493498,6-4 7-5,3,QF,118.0,1.0,3.0,80.0,51.0,30.0,18.0,11.0,7.0,9.0,5.0,5.0,70.0,35.0,26.0,15.0,11.0,6.0,10.0,105.0,576.0,15.0,2480.0
2019-7648,Budapest,Clay,32,A,20190422,293,104655,,,Pablo Cuevas,R,180.0,URU,33.3032169747,105227,1.0,,Marin Cilic,R,198.0,CRO,30.5626283368,5-7 7-6(6) 7-6(3),3,R16,192.0,13.0,7.0,135.0,77.0,51.0,29.0,18.0,6.0,11.0,11.0,9.0,123.0,72.0,51.0,22.0,18.0,8.0,12.0,73.0,757.0,11.0,2845.0
2019-7648,Budapest,Clay,32,A,20190422,292,126610,,,Matteo Berrettini,R,,ITA,23.0253251198,105379,,,Aljaz Bedene,R,181.0,SLO,29.7604380561,7-6(8) 6-2,3,R16,102.0,13.0,1.0,57.0,30.0,30.0,16.0,10.0,0.0,0.0,3.0,4.0,71.0,34.0,25.0,20.0,10.0,6.0,8.0,55.0,927.0,74.0,755.0
2019-7648,Budapest,Clay,32,A,20190422,291,105932,4.0,,Nikoloz Basilashvili,R,185.0,GEO,27.1594798084,105376,,,Peter Gojowczyk,R,185.0,GER,29.7686516085,6-3 0-6 6-3,3,R16,80.0,0.0,3.0,79.0,52.0,33.0,12.0,12.0,10.0,14.0,5.0,4.0,68.0,39.0,27.0,13.0,12.0,2.0,6.0,18.0,1930.0,85.0,655.0
2019-7648,Budapest,Clay,32,A,20190422,290,111513,5.0,,Laslo Djere,R,,SRB,23.8877481177,206173,,LL,Jannik Sinner,U,,ITA,17.6810403833,6-3 6-1,3,R16,90.0,5.0,2.0,64.0,37.0,26.0,15.0,8.0,4.0,4.0,1.0,1.0,70.0,38.0,20.0,16.0,8.0,5.0,9.0,33.0,1246.0,314.0,96.0
2019-7648,Budapest,Clay,32,A,20190422,289,105226,,WC,Attila Balazs,R,180.0,HUN,30.5653661875,105357,6.0,,John Millman,R,183.0,AUS,29.8535249829,6-4 2-6 6-2,3,R16,122.0,3.0,8.0,94.0,57.0,40.0,16.0,13.0,9.0,11.0,2.0,3.0,84.0,47.0,33.0,20.0,13.0,4.0,7.0,246.0,184.0,39.0,1095.0
2019-7648,Budapest,Clay,32,A,20190422,288,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.0958247775,104897,,LL,Matthias Bachinger,R,188.0,GER,32.0547570157,7-5 6-2,3,R16,81.0,5.0,1.0,55.0,36.0,28.0,9.0,10.0,0.0,2.0,3.0,4.0,74.0,49.0,29.0,9.0,10.0,6.0,11.0,49.0,968.0,129.0,439.0
2019-7648,Budapest,Clay,32,A,20190422,287,105936,,Q,Filip Krajinovic,R,185.0,SRB,27.1485284052,105430,8.0,,Radu Albot,R,,MDA,29.4428473648,7-5 6-4,3,R16,97.0,2.0,1.0,66.0,42.0,29.0,13.0,11.0,1.0,3.0,2.0,1.0,64.0,40.0,20.0,17.0,11.0,2.0,6.0,105.0,576.0,44.0,1012.0
2019-7648,Budapest,Clay,32,A,20190422,286,106432,2.0,,Borna Coric,R,,CRO,22.4339493498,104898,,,Robin Haase,R,190.0,NED,32.0438056126,6-3 4-6 6-4,3,R16,121.0,3.0,1.0,78.0,52.0,34.0,18.0,14.0,3.0,6.0,8.0,0.0,91.0,55.0,34.0,18.0,15.0,2.0,7.0,15.0,2480.0,64.0,835.0
2019-7648,Budapest,Clay,32,A,20190422,284,104655,,,Pablo Cuevas,R,180.0,URU,33.3032169747,120424,,Q,Yannick Maden,U,,GER,29.4811772758,6-3 3-6 6-4,3,R32,127.0,2.0,2.0,82.0,52.0,36.0,15.0,14.0,2.0,5.0,3.0,1.0,77.0,50.0,33.0,15.0,14.0,0.0,4.0,73.0,757.0,109.0,552.0
2019-7648,Budapest,Clay,32,A,20190422,283,105379,,,Aljaz Bedene,R,181.0,SLO,29.7604380561,106071,,,Bernard Tomic,R,193.0,AUS,26.4996577687,7-6(5) 6-4,3,R32,99.0,7.0,4.0,72.0,35.0,26.0,22.0,11.0,2.0,4.0,4.0,2.0,90.0,54.0,32.0,18.0,11.0,4.0,7.0,74.0,755.0,77.0,724.0
2019-7648,Budapest,Clay,32,A,20190422,282,126610,,,Matteo Berrettini,R,,ITA,23.0253251198,105062,7.0,,Mikhail Kukushkin,R,183.0,KAZ,31.3210130048,6-4 6-4,3,R32,86.0,11.0,3.0,56.0,33.0,28.0,9.0,10.0,4.0,7.0,0.0,1.0,73.0,58.0,32.0,4.0,10.0,5.0,10.0,55.0,927.0,40.0,1050.0
2019-7648,Budapest,Clay,32,A,20190422,280,105376,,,Peter Gojowczyk,R,185.0,GER,29.7686516085,144750,,Q,Lloyd Harris,R,,RSA,22.1546885695,7-5 6-4,3,R32,68.0,2.0,1.0,53.0,36.0,29.0,9.0,11.0,0.0,2.0,2.0,2.0,62.0,38.0,26.0,10.0,11.0,1.0,5.0,85.0,655.0,90.0,633.0
2019-7648,Budapest,Clay,32,A,20190422,279,206173,,LL,Jannik Sinner,U,,ITA,17.6810403833,200218,,WC,Mate Valkusz,R,,HUN,20.6899383984,6-2 0-6 6-4,3,R32,103.0,1.0,2.0,68.0,36.0,24.0,10.0,12.0,2.0,8.0,2.0,5.0,82.0,54.0,27.0,15.0,12.0,9.0,15.0,314.0,96.0,323.0,91.0
2019-7648,Budapest,Clay,32,A,20190422,278,111513,5.0,,Laslo Djere,R,,SRB,23.8877481177,105208,,,Ernests Gulbis,R,190.0,LAT,30.6420260096,6-4 6-7(6) 7-6(2),3,R32,176.0,3.0,6.0,105.0,60.0,47.0,24.0,17.0,2.0,5.0,8.0,5.0,116.0,73.0,50.0,20.0,17.0,9.0,13.0,33.0,1246.0,78.0,707.0
2019-7648,Budapest,Clay,32,A,20190422,277,105357,6.0,,John Millman,R,183.0,AUS,29.8535249829,200175,,Q,Miomir Kecmanovic,R,,SRB,19.6413415469,6-1 6-2,3,R32,58.0,3.0,1.0,47.0,29.0,22.0,11.0,8.0,0.0,0.0,1.0,2.0,39.0,24.0,10.0,7.0,7.0,3.0,7.0,39.0,1095.0,87.0,650.0
2019-7648,Budapest,Clay,32,A,20190422,276,105226,,WC,Attila Balazs,R,180.0,HUN,30.5653661875,128034,,,Hubert Hurkacz,R,,POL,22.1902806297,6-3 6-4,3,R32,79.0,1.0,3.0,68.0,44.0,31.0,16.0,10.0,6.0,6.0,4.0,1.0,46.0,35.0,23.0,7.0,9.0,0.0,2.0,246.0,184.0,52.0,937.0
2019-7648,Budapest,Clay,32,A,20190422,275,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.0958247775,106078,,LL,Egor Gerasimov,R,,BLR,26.4421629021,6-3 6-2,3,R32,71.0,1.0,1.0,42.0,27.0,17.0,9.0,8.0,1.0,3.0,1.0,2.0,55.0,42.0,22.0,3.0,9.0,6.0,12.0,49.0,968.0,136.0,421.0
2019-7648,Budapest,Clay,32,A,20190422,273,105430,8.0,,Radu Albot,R,,MDA,29.4428473648,104660,,LL,Sergiy Stakhovsky,R,193.0,UKR,33.2895277207,7-5 6-4,3,R32,100.0,0.0,2.0,74.0,48.0,32.0,14.0,11.0,3.0,5.0,4.0,2.0,76.0,51.0,33.0,10.0,11.0,2.0,6.0,44.0,1012.0,115.0,511.0
2019-7648,Budapest,Clay,32,A,20190422,272,105936,,Q,Filip Krajinovic,R,185.0,SRB,27.1485284052,104312,,,Andreas Seppi,R,190.0,ITA,35.1649555099,6-2 6-7(3) 7-5,3,R32,159.0,6.0,4.0,109.0,70.0,48.0,22.0,16.0,7.0,9.0,7.0,4.0,118.0,63.0,41.0,22.0,16.0,8.0,13.0,105.0,576.0,62.0,865.0
2019-7648,Budapest,Clay,32,A,20190422,271,104898,,,Robin Haase,R,190.0,NED,32.0438056126,105341,,,Thomas Fabbiano,R,,ITA,29.9055441478,6-7(4) 6-3 6-2,3,R32,145.0,5.0,2.0,88.0,55.0,40.0,20.0,14.0,4.0,5.0,0.0,3.0,119.0,86.0,47.0,20.0,15.0,7.0,12.0,64.0,835.0,91.0,631.0
2019-7290,Estoril,Clay,32,A,20190429,300,126774,1.0,,Stefanos Tsitsipas,R,,GRE,20.7118412047,104655,,LL,Pablo Cuevas,R,180.0,URU,33.3223819302,6-3 7-6(4),3,F,103.0,4.0,1.0,80.0,57.0,40.0,13.0,11.0,1.0,2.0,0.0,2.0,72.0,41.0,26.0,18.0,10.0,2.0,4.0,10.0,3030.0,67.0,782.0
2019-7290,Estoril,Clay,32,A,20190429,299,126774,1.0,,Stefanos Tsitsipas,R,,GRE,20.7118412047,105676,4.0,,David Goffin,R,163.0,BEL,28.3915126626,3-6 6-4 6-4,3,SF,138.0,8.0,2.0,94.0,56.0,38.0,15.0,15.0,8.0,13.0,6.0,5.0,96.0,60.0,35.0,16.0,14.0,7.0,12.0,10.0,3030.0,25.0,1450.0
2019-7290,Estoril,Clay,32,A,20190429,298,104655,,LL,Pablo Cuevas,R,180.0,URU,33.3223819302,200221,,Q,Alejandro Davidovich Fokina,R,,ESP,19.8986995209,3-6 6-2 6-2,3,SF,113.0,0.0,2.0,64.0,42.0,29.0,8.0,12.0,0.0,4.0,2.0,4.0,98.0,70.0,39.0,10.0,13.0,8.0,15.0,67.0,782.0,167.0,326.0
2019-7290,Estoril,Clay,32,A,20190429,297,126774,1.0,,Stefanos Tsitsipas,R,,GRE,20.7118412047,106249,,Q,Joao Domingues,R,,POR,25.5633127995,7-6(3) 6-4,3,QF,106.0,3.0,3.0,64.0,38.0,27.0,16.0,11.0,2.0,4.0,0.0,0.0,88.0,71.0,41.0,8.0,11.0,6.0,9.0,10.0,3030.0,214.0,237.0
2019-7290,Estoril,Clay,32,A,20190429,296,105676,4.0,,David Goffin,R,163.0,BEL,28.3915126626,104291,,,Malek Jaziri,R,185.0,TUN,35.2717316906,4-6 7-6(4) 6-2,3,QF,156.0,1.0,4.0,96.0,65.0,44.0,14.0,15.0,2.0,7.0,3.0,4.0,114.0,59.0,34.0,26.0,15.0,14.0,20.0,25.0,1450.0,75.0,732.0
2019-7290,Estoril,Clay,32,A,20190429,295,200221,,Q,Alejandro Davidovich Fokina,R,,ESP,19.8986995209,104792,3.0,,Gael Monfils,R,193.0,FRA,32.6570841889,6-7(2) 7-5 6-4,3,QF,134.0,4.0,6.0,107.0,81.0,48.0,11.0,17.0,6.0,11.0,0.0,2.0,102.0,84.0,46.0,8.0,17.0,5.0,12.0,167.0,326.0,18.0,1875.0
2019-7290,Estoril,Clay,32,A,20190429,294,104655,,LL,Pablo Cuevas,R,180.0,URU,33.3223819302,126207,8.0,,Frances Tiafoe,R,,USA,21.2703627652,6-0 6-7(5) 6-2,3,QF,126.0,3.0,1.0,83.0,53.0,41.0,15.0,13.0,2.0,3.0,3.0,1.0,84.0,59.0,34.0,11.0,13.0,3.0,9.0,67.0,782.0,31.0,1290.0
2019-7290,Estoril,Clay,32,A,20190429,293,126774,1.0,,Stefanos Tsitsipas,R,,GRE,20.7118412047,105819,,,Guido Andreozzi,R,,ARG,27.7316906229,6-3 6-4,3,R16,86.0,5.0,2.0,60.0,36.0,27.0,14.0,10.0,3.0,4.0,0.0,3.0,63.0,46.0,28.0,6.0,9.0,6.0,9.0,10.0,3030.0,97.0,613.0
2019-7290,Estoril,Clay,32,A,20190429,292,106249,,Q,Joao Domingues,R,,POR,25.5633127995,105357,,,John Millman,R,183.0,AUS,29.8726899384,6-3 2-1 RET,3,R16,57.0,0.0,0.0,35.0,28.0,20.0,3.0,6.0,4.0,5.0,0.0,0.0,43.0,26.0,13.0,8.0,6.0,3.0,6.0,214.0,237.0,50.0,965.0
2019-7290,Estoril,Clay,32,A,20190429,291,105676,4.0,,David Goffin,R,163.0,BEL,28.3915126626,105311,,,Joao Sousa,R,185.0,POR,30.0807665982,6-3 6-2,3,R16,80.0,1.0,2.0,42.0,32.0,23.0,3.0,8.0,0.0,2.0,1.0,2.0,69.0,37.0,18.0,13.0,9.0,7.0,13.0,25.0,1450.0,51.0,947.0
2019-7290,Estoril,Clay,32,A,20190429,290,104291,,,Malek Jaziri,R,185.0,TUN,35.2717316906,104919,,,Leonardo Mayer,R,188.0,ARG,31.9561943874,7-6(2) 6-1,3,R16,81.0,2.0,1.0,59.0,35.0,30.0,16.0,10.0,1.0,1.0,2.0,3.0,54.0,37.0,25.0,10.0,9.0,0.0,2.0,75.0,732.0,62.0,850.0
2019-7290,Estoril,Clay,32,A,20190429,289,200221,,Q,Alejandro Davidovich Fokina,R,,ESP,19.8986995209,104871,,,Jeremy Chardy,R,188.0,FRA,32.2080766598,6-1 6-2,3,R16,46.0,1.0,1.0,32.0,26.0,20.0,4.0,7.0,0.0,1.0,1.0,4.0,46.0,34.0,15.0,2.0,8.0,4.0,10.0,167.0,326.0,42.0,1040.0
